,age,job,marital,education,balance,duration,campaign,previous,poutcome,default_cat,housing_cat,loan_cat,deposit_cat,recent_pdays
8735,43,white-collar,married,tertiary,-391,193,8,0,unknown,0,1,0,0,0.0001
8736,51,blue-collar,married,tertiary,7816,76,2,0,unknown,0,1,0,0,0.0001
8737,29,technician,single,secondary,5763,271,2,2,success,0,0,1,0,0.010869565217391304
8738,42,self-employed,married,secondary,240,183,1,16,unknown,0,1,0,0,0.005291005291005291
8739,73,other,married,primary,508,154,4,1,success,0,0,0,0,0.010309278350515464
8740,39,pink-collar,married,secondary,2,174,10,0,unknown,0,1,0,0,0.0001
8741,39,white-collar,married,tertiary,1654,151,1,0,unknown,0,0,1,0,0.0001
8742,44,entrepreneur,married,secondary,860,96,2,5,failure,0,1,1,0,0.003389830508474576
8743,30,white-collar,single,secondary,154,24,2,0,unknown,0,1,0,0,0.0001
8744,32,white-collar,married,tertiary,281,226,1,0,unknown,0,1,0,0,0.0001
8745,57,other,married,secondary,427,246,1,0,unknown,0,0,0,0,0.0001
8746,55,blue-collar,married,secondary,467,129,5,0,unknown,0,0,0,0,0.0001
8747,24,self-employed,single,tertiary,91,134,2,0,unknown,0,1,0,0,0.0001
8748,41,pink-collar,married,secondary,1319,305,1,0,unknown,0,1,0,0,0.0001
8749,39,white-collar,married,tertiary,259,27,1,0,unknown,0,1,0,0,0.0001
8750,52,self-employed,married,secondary,-488,322,1,0,unknown,0,1,0,0,0.0001
8751,28,pink-collar,single,secondary,60,248,1,0,unknown,0,0,1,0,0.0001
8752,56,white-collar,married,primary,405,251,2,0,unknown,0,0,0,0,0.0001
8753,33,technician,married,secondary,177,22,8,0,unknown,0,1,1,0,0.0001
8754,41,white-collar,married,tertiary,-412,85,1,5,unknown,0,1,0,0,0.005128205128205128
8755,32,white-collar,married,tertiary,282,92,2,0,unknown,0,0,0,0,0.0001
8756,50,pink-collar,married,tertiary,6181,1162,2,0,unknown,0,0,0,0,0.0001
8757,28,pink-collar,single,secondary,373,115,2,0,unknown,0,1,0,0,0.0001
8758,36,white-collar,married,tertiary,-92,196,3,0,unknown,0,0,1,0,0.0001
8759,36,blue-collar,married,primary,49,232,2,5,unknown,0,1,0,0,0.0027397260273972603
8760,53,pink-collar,married,primary,0,51,8,0,unknown,0,0,0,0,0.0001
8761,40,white-collar,married,secondary,-283,253,2,0,unknown,0,0,0,0,0.0001
8762,34,technician,single,secondary,1313,176,1,6,failure,0,0,0,0,0.047619047619047616
8763,35,white-collar,single,secondary,2452,91,2,0,unknown,0,1,0,0,0.0001
8764,55,technician,married,secondary,517,61,4,0,unknown,0,1,1,0,0.0001
8765,49,white-collar,married,tertiary,350,238,6,0,unknown,0,0,0,0,0.0001
8766,57,other,married,primary,1623,246,1,0,unknown,0,1,1,0,0.0001
8767,44,blue-collar,single,secondary,-435,141,2,0,unknown,0,1,0,0,0.0001
8768,57,other,married,primary,333,336,2,0,unknown,0,0,0,0,0.0001
8769,36,white-collar,married,tertiary,3770,150,4,0,unknown,0,1,0,0,0.0001
8770,53,pink-collar,divorced,primary,778,221,2,0,unknown,0,1,0,0,0.0001
8771,25,white-collar,single,secondary,483,68,1,1,success,0,0,1,0,0.011627906976744186
8772,26,other,single,tertiary,2170,317,1,0,unknown,0,0,0,0,0.0001
8773,33,white-collar,single,tertiary,541,572,1,0,unknown,0,1,1,0,0.0001
8774,33,white-collar,married,tertiary,205,156,2,0,unknown,0,0,0,0,0.0001
8775,29,technician,single,tertiary,2269,53,1,1,failure,0,1,0,0,0.002890173410404624
8776,34,white-collar,divorced,secondary,0,153,1,0,unknown,0,1,0,0,0.0001
8777,46,pink-collar,divorced,unknown,973,297,1,0,unknown,0,0,0,0,0.0001
8778,25,white-collar,married,secondary,894,328,1,0,unknown,0,1,0,0,0.0001
8779,57,other,married,primary,-12,80,8,0,unknown,0,0,1,0,0.0001
8780,50,white-collar,married,tertiary,0,199,1,1,failure,0,0,0,0,0.004878048780487805
8781,48,blue-collar,married,primary,5154,70,1,0,unknown,0,1,0,0,0.0001
8782,32,white-collar,single,secondary,-32,320,1,5,unknown,0,0,0,0,0.005405405405405406
8783,45,blue-collar,single,primary,999,182,2,0,unknown,0,0,0,0,0.0001
8784,32,pink-collar,married,secondary,24,185,1,0,unknown,0,1,1,0,0.0001
8785,34,white-collar,married,tertiary,0,150,1,0,unknown,0,1,0,0,0.0001
8786,56,blue-collar,married,secondary,771,254,1,0,unknown,0,1,1,0,0.0001
8787,49,white-collar,single,tertiary,1350,716,1,0,unknown,0,1,1,0,0.0001
8788,54,white-collar,married,tertiary,19,131,2,0,unknown,0,0,0,0,0.0001
8789,44,white-collar,single,tertiary,709,54,1,0,unknown,0,1,0,0,0.0001
8790,35,blue-collar,single,primary,2040,258,1,4,failure,0,0,0,0,0.006369426751592357
8791,31,white-collar,married,tertiary,303,143,1,0,unknown,0,1,0,0,0.0001
8792,34,white-collar,married,secondary,-311,305,2,0,unknown,0,1,0,0,0.0001
8793,38,white-collar,single,tertiary,690,34,1,0,unknown,0,1,0,0,0.0001
8794,56,white-collar,married,tertiary,2551,150,2,0,unknown,0,1,0,0,0.0001
8795,49,technician,married,secondary,-142,73,4,0,unknown,0,1,1,0,0.0001
8796,44,blue-collar,married,secondary,-448,149,2,0,unknown,0,1,0,0,0.0001
8797,33,white-collar,married,tertiary,99,55,2,0,unknown,0,1,1,0,0.0001
8798,33,technician,single,secondary,18,93,2,0,unknown,0,0,0,0,0.0001
8799,29,pink-collar,single,secondary,37,309,2,0,unknown,0,0,1,0,0.0001
8800,34,blue-collar,married,primary,3868,134,1,1,failure,0,1,0,0,0.002857142857142857
8801,57,blue-collar,divorced,primary,5041,284,1,1,failure,0,1,0,0,0.002976190476190476
8802,34,white-collar,married,secondary,260,50,1,0,unknown,0,0,0,0,0.0001
8803,55,blue-collar,married,secondary,67,267,2,0,unknown,1,0,0,0,0.0001
8804,47,technician,divorced,secondary,157,163,8,0,unknown,0,1,0,0,0.0001
8805,48,blue-collar,married,secondary,1513,1171,1,0,unknown,0,0,1,0,0.0001
8806,36,technician,single,secondary,1044,15,19,0,unknown,0,1,0,0,0.0001
8807,34,blue-collar,married,secondary,113,16,2,0,unknown,0,1,0,0,0.0001
8808,43,blue-collar,married,unknown,245,829,1,0,unknown,0,1,0,0,0.0001
8809,55,white-collar,married,tertiary,505,58,1,1,unknown,0,1,0,0,0.0031645569620253164
8810,58,white-collar,married,secondary,92,180,1,0,unknown,0,1,0,0,0.0001
8811,62,self-employed,married,tertiary,3685,181,3,0,unknown,0,0,0,0,0.0001
8812,32,white-collar,married,tertiary,1636,124,1,0,unknown,0,1,0,0,0.0001
8813,35,white-collar,married,tertiary,0,310,1,0,unknown,0,1,0,0,0.0001
8814,33,white-collar,single,tertiary,349,182,1,0,unknown,0,0,0,0,0.0001
8815,54,technician,married,primary,3067,222,3,0,unknown,0,1,0,0,0.0001
8816,41,blue-collar,married,secondary,338,87,1,0,unknown,0,1,0,0,0.0001
8817,58,other,married,primary,282,40,4,0,unknown,0,1,0,0,0.0001
8818,34,white-collar,single,tertiary,1190,18,7,0,unknown,0,0,0,0,0.0001
8819,58,blue-collar,married,primary,73,116,1,0,unknown,0,0,0,0,0.0001
8820,30,technician,married,secondary,384,73,3,0,unknown,0,0,0,0,0.0001
8821,40,blue-collar,married,primary,-388,195,3,1,failure,0,1,0,0,0.0029411764705882353
8822,35,white-collar,married,tertiary,354,117,4,2,unknown,0,0,1,0,0.08333333333333333
8823,37,white-collar,single,secondary,192,105,2,0,unknown,0,1,0,0,0.0001
8824,32,blue-collar,single,secondary,70,118,6,0,unknown,0,1,0,0,0.0001
8825,33,pink-collar,married,secondary,22,71,1,0,unknown,0,1,0,0,0.0001
8826,48,technician,married,secondary,335,214,3,0,unknown,0,0,0,0,0.0001
8827,46,blue-collar,divorced,primary,2775,188,1,0,unknown,0,0,1,0,0.0001
8828,35,white-collar,single,tertiary,592,192,1,0,unknown,0,0,1,0,0.0001
8829,32,white-collar,single,tertiary,1271,51,1,0,unknown,0,1,0,0,0.0001
8830,30,self-employed,single,tertiary,48,144,2,1,failure,0,0,0,0,0.0053475935828877
8831,46,technician,married,tertiary,0,159,1,0,unknown,0,0,0,0,0.0001
8832,27,other,single,tertiary,4869,258,2,4,unknown,0,1,0,0,0.0029154518950437317
8833,40,blue-collar,married,secondary,737,135,2,0,unknown,0,1,0,0,0.0001
8834,60,entrepreneur,married,primary,83,302,2,0,unknown,0,1,0,0,0.0001
8835,28,white-collar,single,tertiary,1104,73,7,0,unknown,0,1,0,0,0.0001
8836,27,white-collar,single,unknown,5,225,2,0,unknown,0,1,0,0,0.0001
8837,31,blue-collar,single,secondary,23,116,1,0,unknown,0,0,0,0,0.0001
8838,28,blue-collar,married,secondary,1137,129,4,3,unknown,0,0,0,0,0.004739336492890996
8839,27,blue-collar,single,secondary,181,147,1,0,unknown,0,0,0,0,0.0001
8840,36,other,divorced,secondary,8267,321,2,0,unknown,0,0,0,0,0.0001
8841,41,technician,married,secondary,871,145,1,0,unknown,0,1,0,0,0.0001
8842,30,pink-collar,single,secondary,1824,153,2,0,unknown,0,1,0,0,0.0001
8843,52,white-collar,single,tertiary,4,30,9,0,unknown,0,0,1,0,0.0001
8844,35,white-collar,married,secondary,421,350,1,0,unknown,0,1,0,0,0.0001
8845,37,pink-collar,single,tertiary,561,188,1,2,failure,0,0,0,0,0.006060606060606061
8846,37,pink-collar,married,secondary,1498,107,1,0,unknown,0,1,0,0,0.0001
8847,48,white-collar,divorced,tertiary,657,251,2,0,unknown,0,0,1,0,0.0001
8848,38,other,married,secondary,0,168,2,0,unknown,0,0,0,0,0.0001
8849,44,technician,divorced,tertiary,9192,59,3,0,unknown,0,1,0,0,0.0001
8850,43,technician,married,secondary,7876,209,2,0,unknown,0,1,0,0,0.0001
8851,35,blue-collar,single,secondary,0,226,3,1,unknown,0,1,0,0,0.0035714285714285713
8852,40,technician,married,secondary,192,266,2,0,unknown,0,0,0,0,0.0001
8853,42,blue-collar,married,primary,803,171,2,0,unknown,0,1,0,0,0.0001
8854,51,blue-collar,married,primary,1694,186,2,0,unknown,0,0,0,0,0.0001
8855,46,white-collar,married,secondary,5559,483,1,0,unknown,0,0,0,0,0.0001
8856,40,blue-collar,divorced,primary,737,102,1,0,unknown,0,1,1,0,0.0001
8857,51,pink-collar,married,unknown,174,308,3,0,unknown,0,0,0,0,0.0001
8858,24,self-employed,single,tertiary,931,200,4,0,unknown,0,1,0,0,0.0001
8859,31,technician,married,tertiary,95,48,6,0,unknown,0,0,0,0,0.0001
8860,41,entrepreneur,married,primary,0,630,2,0,unknown,0,0,0,0,0.0001
8861,34,technician,single,secondary,4367,121,2,0,unknown,0,0,0,0,0.0001
8862,31,blue-collar,married,primary,68,226,1,0,unknown,0,1,0,0,0.0001
8863,31,white-collar,single,tertiary,1308,323,3,0,unknown,0,0,0,0,0.0001
8864,52,other,divorced,primary,353,395,4,0,unknown,0,0,0,0,0.0001
8865,38,blue-collar,married,secondary,-40,227,1,0,unknown,0,1,0,0,0.0001
8866,31,blue-collar,married,secondary,0,133,1,0,unknown,0,1,0,0,0.0001
8867,34,white-collar,married,secondary,-312,232,1,0,unknown,0,1,0,0,0.0001
8868,22,other,single,unknown,549,154,1,0,unknown,0,0,0,0,0.0001
8869,60,pink-collar,married,secondary,8837,144,4,0,unknown,0,1,0,0,0.0001
8870,28,blue-collar,married,secondary,1020,251,1,0,unknown,0,1,0,0,0.0001
8871,31,white-collar,married,secondary,3540,441,1,0,unknown,0,1,0,0,0.0001
8872,32,white-collar,married,tertiary,663,62,3,0,unknown,0,0,1,0,0.0001
8873,77,other,married,primary,2590,112,5,15,success,0,0,0,0,0.010638297872340425
8874,70,other,married,primary,4982,794,2,0,unknown,0,0,0,0,0.0001
8875,29,pink-collar,married,tertiary,6,143,2,0,unknown,0,1,0,0,0.0001
8876,34,white-collar,married,tertiary,118,171,3,0,unknown,0,0,1,0,0.0001
8877,38,blue-collar,divorced,primary,-258,134,2,4,unknown,0,1,0,0,0.002702702702702703
8878,45,blue-collar,married,secondary,-221,170,1,0,unknown,0,1,1,0,0.0001
8879,40,white-collar,married,secondary,2596,236,1,0,unknown,0,0,0,0,0.0001
8880,34,blue-collar,married,secondary,467,195,2,2,failure,0,1,0,0,0.0028011204481792717
8881,30,technician,divorced,secondary,3100,125,1,4,failure,0,1,0,0,0.00546448087431694
8882,56,white-collar,divorced,tertiary,722,134,3,2,failure,0,0,0,0,0.010638297872340425
8883,50,technician,married,secondary,797,354,1,0,unknown,0,1,0,0,0.0001
8884,53,technician,married,tertiary,476,160,1,0,unknown,0,1,0,0,0.0001
8885,48,other,married,unknown,558,433,6,0,unknown,0,0,0,0,0.0001
8886,53,entrepreneur,married,secondary,162,270,2,0,unknown,0,1,0,0,0.0001
8887,27,technician,single,secondary,1842,687,2,1,failure,0,1,1,0,0.0033333333333333335
8888,46,blue-collar,married,secondary,2348,182,1,0,unknown,0,0,0,0,0.0001
8889,54,other,married,primary,11,48,10,0,unknown,0,1,1,0,0.0001
8890,36,blue-collar,married,secondary,2103,71,1,0,unknown,0,0,1,0,0.0001
8891,31,technician,single,tertiary,967,210,3,0,unknown,0,0,0,0,0.0001
8892,58,technician,married,secondary,116,580,3,0,unknown,0,0,0,0,0.0001
8893,48,pink-collar,divorced,primary,2805,212,2,0,unknown,0,0,1,0,0.0001
8894,29,pink-collar,married,secondary,1386,166,1,0,unknown,0,1,0,0,0.0001
8895,57,white-collar,divorced,unknown,0,102,1,0,unknown,0,0,0,0,0.0001
8896,37,white-collar,married,secondary,0,185,1,0,unknown,0,1,0,0,0.0001
8897,53,white-collar,married,secondary,90,67,5,0,unknown,0,1,0,0,0.0001
8898,58,white-collar,married,secondary,37,84,11,0,unknown,0,0,0,0,0.0001
8899,33,white-collar,married,secondary,7,612,1,1,failure,0,1,0,0,0.006756756756756757
8900,38,white-collar,married,tertiary,676,59,3,0,unknown,0,0,0,0,0.0001
8901,28,blue-collar,single,secondary,3817,528,3,0,unknown,0,1,0,0,0.0001
8902,28,white-collar,single,secondary,144,136,1,0,unknown,0,0,1,0,0.0001
8903,37,white-collar,single,tertiary,230,120,2,1,failure,0,1,1,0,0.003676470588235294
8904,27,white-collar,single,tertiary,0,352,1,0,unknown,1,1,0,0,0.0001
8905,36,technician,married,tertiary,1109,328,2,0,unknown,0,0,0,0,0.0001
8906,53,pink-collar,married,secondary,2925,1392,4,0,unknown,0,1,0,0,0.0001
8907,26,pink-collar,single,secondary,397,268,1,0,unknown,0,0,0,0,0.0001
8908,59,other,single,secondary,865,1086,1,0,unknown,0,0,0,0,0.0001
8909,31,technician,single,secondary,816,100,2,0,unknown,0,0,0,0,0.0001
8910,59,white-collar,married,primary,396,72,3,0,unknown,0,1,0,0,0.0001
8911,40,blue-collar,divorced,secondary,0,121,2,0,unknown,0,1,0,0,0.0001
8912,27,technician,married,secondary,241,889,1,0,unknown,0,0,1,0,0.0001
8913,32,pink-collar,married,secondary,243,144,1,0,unknown,0,1,1,0,0.0001
8914,42,entrepreneur,married,tertiary,233,446,1,0,unknown,0,0,0,0,0.0001
8915,43,pink-collar,married,secondary,43,199,1,0,unknown,0,1,0,0,0.0001
8916,53,self-employed,married,tertiary,290,303,3,0,unknown,0,0,1,0,0.0001
8917,30,pink-collar,single,secondary,101,85,2,0,unknown,0,1,0,0,0.0001
8918,53,white-collar,divorced,secondary,1151,412,1,0,unknown,0,1,0,0,0.0001
8919,53,technician,divorced,secondary,45,171,6,0,unknown,0,0,0,0,0.0001
8920,57,white-collar,married,tertiary,1410,185,1,0,unknown,0,1,0,0,0.0001
8921,33,technician,married,secondary,1234,61,1,0,unknown,0,0,0,0,0.0001
8922,38,technician,married,secondary,2767,711,2,0,unknown,0,1,0,0,0.0001
8923,33,other,single,unknown,5969,110,1,7,failure,0,0,0,0,0.012048192771084338
8924,42,white-collar,divorced,secondary,-272,186,1,0,unknown,0,0,0,0,0.0001
8925,32,blue-collar,single,secondary,1036,62,2,0,unknown,0,1,1,0,0.0001
8926,42,technician,married,secondary,9324,67,4,0,unknown,0,0,0,0,0.0001
8927,41,technician,married,secondary,1043,225,1,0,unknown,0,1,1,0,0.0001
8928,35,technician,married,tertiary,1473,84,3,0,unknown,0,1,0,0,0.0001
8929,48,entrepreneur,married,secondary,183,203,9,0,unknown,0,1,0,0,0.0001
8930,24,white-collar,single,secondary,86,1075,2,0,unknown,0,0,0,0,0.0001
8931,59,blue-collar,married,secondary,0,217,4,0,unknown,0,1,0,0,0.0001
8932,45,blue-collar,married,primary,2388,317,2,0,unknown,0,0,0,0,0.0001
8933,39,white-collar,divorced,secondary,160,156,1,0,unknown,0,1,0,0,0.0001
8934,46,white-collar,married,tertiary,385,52,4,0,unknown,0,1,0,0,0.0001
8935,38,entrepreneur,married,tertiary,4,158,1,0,unknown,0,1,0,0,0.0001
8936,30,white-collar,single,tertiary,119,430,1,0,unknown,0,0,0,0,0.0001
8937,52,technician,married,tertiary,0,409,1,0,unknown,0,0,1,0,0.0001
8938,42,white-collar,divorced,tertiary,742,58,3,0,unknown,0,1,0,0,0.0001
8939,46,self-employed,divorced,secondary,0,6,1,0,unknown,0,0,0,0,0.0001
8940,33,white-collar,single,tertiary,1724,252,6,0,unknown,0,0,0,0,0.0001
8941,52,other,married,secondary,0,351,5,0,unknown,0,0,0,0,0.0001
8942,49,self-employed,married,tertiary,503,310,4,1,failure,0,1,0,0,0.005
8943,59,white-collar,single,tertiary,68,176,2,0,unknown,0,1,0,0,0.0001
8944,58,white-collar,divorced,primary,5914,69,4,0,unknown,0,0,0,0,0.0001
8945,26,technician,single,tertiary,192,477,1,0,unknown,0,1,0,0,0.0001
8946,41,white-collar,married,tertiary,15,13,5,0,unknown,0,0,0,0,0.0001
8947,41,blue-collar,married,secondary,2157,154,2,0,unknown,0,1,0,0,0.0001
8948,39,technician,married,secondary,3494,139,1,4,failure,0,1,0,0,0.010869565217391304
8949,27,pink-collar,married,primary,275,196,2,0,unknown,0,1,0,0,0.0001
8950,47,self-employed,married,secondary,318,83,1,0,unknown,0,0,0,0,0.0001
8951,52,other,married,tertiary,350,156,1,0,unknown,0,0,1,0,0.0001
8952,37,technician,married,secondary,588,65,4,0,unknown,0,1,0,0,0.0001
8953,38,blue-collar,married,secondary,2008,354,1,0,unknown,0,1,0,0,0.0001
8954,42,technician,single,tertiary,35,38,1,5,unknown,0,1,1,0,0.008695652173913044
8955,41,technician,married,secondary,2152,134,1,1,unknown,0,0,0,0,0.008264462809917356
8956,46,entrepreneur,married,secondary,122,1047,2,7,failure,0,0,0,0,1.0
8957,40,pink-collar,divorced,secondary,160,123,3,0,unknown,0,0,0,0,0.0001
8958,41,other,single,secondary,1934,162,2,0,unknown,0,1,0,0,0.0001
8959,60,other,married,tertiary,0,34,4,0,unknown,0,1,0,0,0.0001
8960,59,other,married,unknown,613,75,2,0,unknown,0,0,0,0,0.0001
8961,59,other,married,primary,574,197,6,0,unknown,0,0,0,0,0.0001
8962,28,blue-collar,single,primary,0,380,4,0,unknown,0,1,1,0,0.0001
8963,45,white-collar,single,secondary,341,77,2,0,unknown,0,1,1,0,0.0001
8964,31,blue-collar,divorced,primary,158,157,1,0,unknown,0,1,0,0,0.0001
8965,31,other,single,tertiary,1489,678,1,0,unknown,0,1,0,0,0.0001
8966,46,other,married,unknown,2911,41,9,0,unknown,0,0,0,0,0.0001
8967,51,self-employed,married,secondary,1178,530,2,0,unknown,0,0,0,0,0.0001
8968,37,white-collar,married,secondary,96,102,1,3,success,0,0,0,0,0.005494505494505495
8969,40,pink-collar,married,secondary,4157,735,1,0,unknown,0,1,0,0,0.0001
8970,31,blue-collar,single,secondary,-575,153,9,0,unknown,1,1,0,0,0.0001
8971,38,blue-collar,married,primary,3419,324,5,0,unknown,0,1,0,0,0.0001
8972,39,technician,single,secondary,1104,333,2,2,success,0,0,0,0,0.009523809523809525
8973,29,pink-collar,married,secondary,57,342,9,0,unknown,0,1,0,0,0.0001
8974,65,other,married,primary,343,159,2,0,unknown,0,0,0,0,0.0001
8975,26,white-collar,single,secondary,-326,128,3,0,unknown,0,1,0,0,0.0001
8976,44,white-collar,married,secondary,0,209,1,0,unknown,0,0,0,0,0.0001
8977,27,white-collar,single,tertiary,3104,160,2,0,unknown,0,1,0,0,0.0001
8978,35,white-collar,married,tertiary,648,674,2,0,unknown,0,0,0,0,0.0001
8979,36,white-collar,single,secondary,10041,91,2,1,unknown,0,1,0,0,0.005434782608695652
8980,36,white-collar,single,tertiary,-508,832,2,0,unknown,1,1,0,0,0.0001
8981,24,blue-collar,single,secondary,327,333,2,0,unknown,0,1,0,0,0.0001
8982,33,white-collar,single,tertiary,1150,109,2,0,unknown,0,1,0,0,0.0001
8983,53,white-collar,single,tertiary,1074,523,2,0,unknown,0,1,0,0,0.0001
8984,45,pink-collar,married,secondary,27,43,2,0,unknown,0,1,1,0,0.0001
8985,37,technician,married,secondary,3720,561,1,0,unknown,0,1,0,0,0.0001
8986,60,blue-collar,divorced,primary,92,70,3,0,unknown,0,1,0,0,0.0001
8987,30,white-collar,single,tertiary,7845,59,1,0,unknown,0,1,0,0,0.0001
8988,37,blue-collar,married,primary,157,833,8,0,unknown,0,1,0,0,0.0001
8989,34,other,married,secondary,428,221,2,3,unknown,0,1,0,0,0.003745318352059925
8990,28,blue-collar,married,secondary,0,6,4,0,unknown,0,1,0,0,0.0001
8991,44,technician,single,secondary,54,199,2,0,unknown,0,0,1,0,0.0001
8992,34,white-collar,married,tertiary,13,47,1,0,unknown,0,1,0,0,0.0001
8993,70,other,married,primary,3230,112,1,0,unknown,0,0,0,0,0.0001
8994,38,white-collar,single,tertiary,1637,231,1,0,unknown,0,0,1,0,0.0001
8995,32,white-collar,single,secondary,6981,154,1,3,failure,0,1,0,0,0.005154639175257732
8996,39,entrepreneur,married,tertiary,1,102,1,0,unknown,1,1,1,0,0.0001
8997,38,technician,divorced,secondary,631,343,2,0,unknown,0,1,0,0,0.0001
8998,36,pink-collar,divorced,tertiary,7296,108,6,0,unknown,0,1,0,0,0.0001
8999,32,blue-collar,single,tertiary,3014,291,2,0,unknown,0,1,0,0,0.0001
9000,34,technician,single,secondary,920,250,1,5,failure,0,1,0,0,0.0029239766081871343
9001,49,white-collar,married,tertiary,735,50,3,0,unknown,0,1,0,0,0.0001
9002,45,white-collar,married,tertiary,1300,135,3,0,unknown,0,0,0,0,0.0001
9003,24,white-collar,married,secondary,541,622,4,0,unknown,0,1,0,0,0.0001
9004,47,white-collar,married,tertiary,0,213,2,0,unknown,0,0,0,0,0.0001
9005,36,white-collar,married,tertiary,1257,108,9,1,unknown,0,0,0,0,0.009900990099009901
9006,25,pink-collar,married,secondary,4522,177,4,0,unknown,0,1,0,0,0.0001
9007,30,white-collar,single,secondary,585,7,6,0,unknown,0,0,1,0,0.0001
9008,29,other,single,tertiary,150,165,1,0,unknown,0,1,0,0,0.0001
9009,27,pink-collar,married,secondary,202,212,2,0,unknown,0,1,0,0,0.0001
9010,57,white-collar,married,secondary,2137,132,7,0,unknown,0,0,0,0,0.0001
9011,38,self-employed,divorced,secondary,2674,163,2,0,unknown,0,1,0,0,0.0001
9012,43,blue-collar,married,secondary,625,175,1,0,unknown,0,1,0,0,0.0001
9013,35,white-collar,single,secondary,73,79,2,0,unknown,0,1,0,0,0.0001
9014,38,white-collar,married,tertiary,2656,230,2,0,unknown,0,0,0,0,0.0001
9015,71,other,married,secondary,3,1175,3,1,unknown,0,0,0,0,0.005291005291005291
9016,36,blue-collar,married,secondary,0,794,1,0,unknown,0,0,0,0,0.0001
9017,40,blue-collar,married,secondary,95,61,4,0,unknown,0,0,1,0,0.0001
9018,50,blue-collar,married,primary,106,460,2,0,unknown,0,0,0,0,0.0001
9019,31,white-collar,married,tertiary,477,77,5,0,unknown,0,1,0,0,0.0001
9020,33,pink-collar,divorced,secondary,1529,41,1,0,unknown,0,1,0,0,0.0001
9021,57,technician,married,secondary,28,163,1,1,failure,0,1,0,0,0.002793296089385475
9022,32,pink-collar,single,tertiary,1743,1156,1,3,unknown,0,1,0,0,0.0038314176245210726
9023,52,blue-collar,married,primary,924,93,4,0,unknown,0,0,0,0,0.0001
9024,30,white-collar,single,secondary,457,90,2,0,unknown,0,0,0,0,0.0001
9025,40,white-collar,married,secondary,0,561,1,1,failure,0,1,0,0,0.004975124378109453
9026,50,white-collar,married,secondary,736,74,1,0,unknown,0,1,0,0,0.0001
9027,32,white-collar,married,tertiary,0,183,2,0,unknown,0,0,0,0,0.0001
9028,36,white-collar,single,secondary,787,92,1,0,unknown,0,0,0,0,0.0001
9029,60,white-collar,married,secondary,-396,443,1,1,failure,0,1,0,0,0.002857142857142857
9030,48,pink-collar,married,secondary,1573,165,1,0,unknown,0,0,0,0,0.0001
9031,72,other,married,primary,0,215,2,0,unknown,0,0,0,0,0.0001
9032,46,blue-collar,married,secondary,524,15,7,0,unknown,0,1,0,0,0.0001
9033,45,blue-collar,married,primary,1558,179,1,0,unknown,0,1,0,0,0.0001
9034,50,white-collar,married,secondary,159,216,2,0,unknown,0,1,0,0,0.0001
9035,29,white-collar,married,tertiary,53,27,17,0,unknown,1,1,0,0,0.0001
9036,40,white-collar,single,unknown,838,619,3,0,unknown,0,1,0,0,0.0001
9037,49,technician,married,secondary,3144,349,2,0,unknown,0,0,0,0,0.0001
9038,42,pink-collar,married,secondary,737,762,2,0,unknown,0,1,0,0,0.0001
9039,43,technician,married,secondary,4056,13,6,2,failure,0,0,0,0,0.011235955056179775
9040,36,white-collar,married,secondary,162,340,2,0,unknown,0,1,1,0,0.0001
9041,37,technician,married,primary,0,76,4,0,unknown,0,1,0,0,0.0001
9042,59,other,divorced,primary,217,574,3,0,unknown,0,1,0,0,0.0001
9043,75,other,married,primary,3324,149,1,0,unknown,0,0,0,0,0.0001
9044,53,white-collar,married,secondary,2895,74,1,0,unknown,0,1,0,0,0.0001
9045,53,white-collar,married,tertiary,0,85,3,0,unknown,0,1,0,0,0.0001
9046,57,other,married,tertiary,11254,229,2,0,unknown,0,0,0,0,0.0001
9047,30,technician,married,secondary,-280,609,2,2,failure,0,1,0,0,0.0037593984962406013
9048,44,pink-collar,married,secondary,808,67,2,0,unknown,0,1,0,0,0.0001
9049,51,blue-collar,married,primary,0,166,2,0,unknown,0,0,0,0,0.0001
9050,30,blue-collar,married,secondary,246,166,2,5,failure,0,1,0,0,0.008849557522123894
9051,42,blue-collar,married,secondary,-972,146,1,0,unknown,0,1,0,0,0.0001
9052,48,blue-collar,married,secondary,750,85,2,2,unknown,0,0,0,0,0.125
9053,40,other,married,tertiary,2430,87,2,0,unknown,0,0,0,0,0.0001
9054,36,technician,married,secondary,-179,144,1,0,unknown,0,1,0,0,0.0001
9055,40,white-collar,married,secondary,1412,48,3,0,unknown,0,0,0,0,0.0001
9056,47,pink-collar,married,secondary,-1531,156,8,0,unknown,1,1,0,0,0.0001
9057,39,white-collar,married,tertiary,51,140,2,0,unknown,0,0,0,0,0.0001
9058,41,pink-collar,married,unknown,88,105,1,2,failure,0,1,0,0,0.002976190476190476
9059,42,pink-collar,married,primary,-209,90,2,0,unknown,0,0,1,0,0.0001
9060,50,pink-collar,single,secondary,799,63,1,0,unknown,0,0,0,0,0.0001
9061,58,other,married,tertiary,4048,270,5,0,unknown,0,0,1,0,0.0001
9062,70,other,married,secondary,1310,634,1,0,unknown,0,0,0,0,0.0001
9063,29,white-collar,single,tertiary,573,190,4,0,unknown,0,1,1,0,0.0001
9064,56,white-collar,married,tertiary,6798,250,1,0,unknown,0,1,0,0,0.0001
9065,32,self-employed,married,tertiary,1214,104,2,0,unknown,0,0,0,0,0.0001
9066,39,technician,single,unknown,75,26,1,0,unknown,0,0,0,0,0.0001
